标的状态.还清,性别.女,年龄,学历.高中及以下,学历.研究生及以上,婚姻.已婚,婚姻.未婚,公司性质.民企,公司性质.单位,公司性质.其他,公司性质.优企,公司性质.外企,公司规模.100.500人,公司规模.10人以下,公司规模.500人以上,工作时间.1.3年,工作时间.1年以内,工作时间.3.5年,工作时间.无,投资人次,标的类型.实地认证标,标的类型.信用认证标,借款性质.个人消费,借款性质.购车购房,借款性质.婚礼筹备,借款性质.教育培训,借款性质.其他借款,借款性质.投资创业,借款性质.医疗支出,借款性质.装修借款,标的总额,年利率,期限.12个月,期限.13个月,期限.14个月,期限.15个月,期限.16个月,期限.18个月,期限.20个月,期限.21个月,期限.23个月,期限.24个月,期限.30个月,期限.36个月,期限.3个月,期限.48个月,期限.6个月,期限.8个月,期限.9个月,收入.5000元以下,收入.5000.10000元,收入.20000.50000元,收入.50000元以上,房产.TRUE,房贷.TRUE,车产.TRUE,车贷.TRUE,借款总额,申请借款,成功借款,还清笔数,逾期次数
0,0,30.97160275,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,20.82266048,0,1,0,0,0,0,0,0,0,0,28538.97457,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28538.97457,2.283685911,1,0,19.56737182
0,0,35.23827816,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,26.00362348,0,1,0,0,0,0,0,1,0,0,33415.17504,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,33415.17504,2.58844844,1,0,20.17689688
0,1,26.07403857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12.90480755,0,1,1,0,0,0,0,0,0,0,11010.57694,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11010.57694,1.010576939,1,0,11.01057694
0,0,30.29273254,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,6.707267459,0,1,0,0,0,0,0,0,0,0,11226.49501,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11226.49501,1.613247506,1,0,15.09401995
0,0,37.6933671,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,19.77346839,0,1,0,0,0,0,0,0,0,0,34488.94516,12.44889452,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,34488.94516,1.897789033,1,0,9.977890327
0,0,31.97160051,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,9.672977665,0,1,0,0,0,0,0,0,0,0,23270.22335,12.33648883,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,23270.22335,1,1,0,7.393287813
0,1,30.19566404,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,23.05900112,0,1,0,0,0,0,0,0,0,0,20413.72089,11.68633371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50525.68493,2.940998876,1.940998876,0.940998876,7.313666292
0,0,34.89821316,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20.88690351,0,1,0,0,0,0,0,0,0,0,42824.51966,11.0226193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,137738.7934,4.954761405,3.966071053,2.966071053,8.135715786
0,1,26.8494423,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,4.505576966,0,1,1,0,0,0,0,0,0,0,16096.65382,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16096.65382,2.698884607,1,0,16.94609612
0,0,25.77087562,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,12.21843282,0,1,0,1,0,0,0,0,0,0,24989.30844,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,24989.30844,1.770875624,1,0,13.0835025
0,1,25.92115941,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,6.94608705,0,1,0,0,0,0,0,0,0,0,13419.13058,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,24473.04353,3.763478237,1.921159412,0.921159412,14.60579706
0,0,26,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,9.7210953,0,1,0,0,0,0,0,0,0,0,10511.56188,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13580.93316,1.76734282,1.25578094,0.25578094,18.7210953
0,0,29.09576466,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,22.24677654,0,1,0,0,0,0,0,0,0,0,15697.97626,12.21915293,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15697.97626,2.657458799,1,0,7.219152933
0,0,26.0975945,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,17.72560137,0,1,0,0,0,0,0,0,0,0,30823.19588,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,30823.19588,1.548797252,1,0,9.725601374
0,1,30.06033329,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,23.17586668,0,1,0,0,0,0,0,0,0,0,23680.61304,11.38190001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63239.01219,3.648266631,2.236199973,1.236199973,8.236199973
0,0,26.06823144,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,18.53411572,0,1,0,0,0,0,0,0,0,0,31762.58187,12.66617768,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,44581.35915,1.66764465,1.40058679,0.40058679,10
0,0,31.86107579,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,10.58135173,0,1,0,1,0,0,0,0,0,0,10418.64827,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,10418.64827,1.837296541,1,0,15.8135173
0,0,40.10680438,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,12.45650078,0,1,0,1,0,0,0,0,0,0,14097.32707,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,14097.32707,3,1,0,11.1748482
0,0,30.91392601,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,20.16317855,0,1,0,0,0,0,0,0,0,1,15243.27292,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,15243.27292,3,1,0,11.83084182
0,0,27.64059322,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18.52811864,0,1,0,1,0,0,0,0,0,0,21021.98307,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,21021.98307,2.056237286,1,0,10.52811864
0,0,25.03711837,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,12.51855919,0,1,1,0,0,0,0,0,0,0,11481.44081,12.51855919,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11481.44081,1,1,0,11.48144081
0,0,24.24797042,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,12.12398521,0,1,1,0,0,0,0,0,0,0,11876.01479,12.12398521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11876.01479,1,1,0,11.87601479
0,1,28.27897187,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,24.19926562,0,1,0,0,0,0,0,0,0,0,11594.12497,11.96014688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11594.12497,1.960146876,1,0,6.920293752
0,0,31.83824266,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,23.37909807,0,1,0,0,0,0,0,0,0,0,36299.05154,11.70261274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,36299.05154,1,1,0,7.107838224
0,0,25.83014083,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,20.07535209,0,1,0,1,0,0,0,0,0,0,32490.4225,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,44942.53502,2.245211251,1.415070417,0.415070417,14.15070417
0,0,26.90621814,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,21.87461768,0,1,0,0,0,0,0,0,0,0,33561.67164,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,60748.21584,3.71865442,1.90621814,0.90621814,20
0,0,31.37609452,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14.81195274,0,1,0,1,0,0,0,0,0,0,14059.76369,12.20298818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,14059.76369,1.797011815,1,0,9.202988185
0,0,26.56974599,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17.215127,0,1,0,1,0,0,0,0,0,0,26075.63502,12.80378175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,26075.63502,1.196218249,1,0,9.803781751
0,0,30.06009973,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18.63251247,0,1,0,1,0,0,0,0,0,0,26837.43767,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,42650.24933,2.265024933,1.632512467,0.632512467,20.75271193
0,1,31.1235193,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,17.39158798,0,1,1,0,0,0,0,0,0,0,21247.03861,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39545.32184,2.463862658,1.731931329,0.731931329,22.71090127
0,1,27.68631803,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,15.10789754,0,1,0,0,0,0,0,0,0,0,10578.42049,12.57842049,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19010.01065,2.264738524,1.843159016,0.843159016,11.42157951
0,0,40.24678722,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,31.97289166,0,1,0,0,0,0,0,0,0,0,37945.78333,12.93152611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,39315.26111,3.068473889,1.136947778,0.136947778,20.383735
0,0,38.11312454,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,26.14140568,0,1,0,0,0,0,0,0,0,0,47853.51419,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,47853.51419,1.757070284,1,0,7.129805174
0,0,29.31044594,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,21.29622336,0,1,0,1,0,0,0,0,0,0,37606.6693,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,37606.6693,1.253555643,1,0,8.225110496
0,0,28.28055019,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,0,0,0,0,0,0,14561.10037,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23113.16358,2.710412641,1.570137547,0.570137547,20.57013755
0,0,28.5456406,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,13.03610316,0,1,0,0,0,0,0,0,0,0,21490.46255,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32127.38436,3.127384361,1.70912812,0.70912812,17.80040932
0,0,25,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10.16352191,0,1,0,1,0,0,0,0,0,0,20204.40239,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,20204.40239,1.979559761,1,0,19.79559761
0,1,27.92811163,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,23.66452096,0,1,0,0,0,0,0,0,0,1,10239.62789,12.02396279,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,10239.62789,2,1,0,7.311516251
0,0,31.18188201,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24.80007022,0,1,0,0,0,0,0,0,0,1,21963.55338,12.3818118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,21963.55338,1.618188201,1,0,10.6181882
0,0,38.22731382,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,31.15154254,0,1,0,0,0,0,0,0,0,0,29371.36963,12.53788564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,29371.36963,2.537885636,1,0,16.37885636
0,0,26.68135313,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,14.36270627,0,1,1,0,0,0,0,0,0,0,20538.94387,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20538.94387,1,1,0,19.85759073
0,0,26.56758973,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,14.13517945,0,1,0,1,0,0,0,0,0,0,18946.25616,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18946.25616,1,1,0,18.37866643
0,1,31.14896961,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,1,10356.3788,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10356.3788,1,1,0,14.218106
0,0,41.35812729,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,25.83745419,0,1,0,0,0,0,0,0,0,0,28898.05399,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28898.05399,2.283745419,1,0,21
0,0,26.45867566,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,13.33223788,0,1,0,0,0,0,0,1,0,0,25040.50275,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,25040.50275,1.583470265,1,0,10.29173513
0,0,33.45944559,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11.74934665,0,1,0,0,0,0,0,1,0,0,21491.36644,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21491.36644,3,1,0,14.14495053
0,1,29.60102344,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,20.39769727,0,1,0,0,0,0,0,0,0,0,14402.81445,12.40025586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14402.81445,2,1,0,9.401535155
0,0,31.40517585,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,15.25492463,0,1,0,1,0,0,0,0,0,0,21764.7739,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21764.7739,1.915025122,1,0,12.74507537
0,0,24.0650251,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9.585225869,0,1,0,1,0,0,0,0,0,0,18780.30116,12.0650251,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18780.30116,2.869949807,1,0,9.065025097
0,0,24.05015758,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9.451418221,0,1,0,1,0,0,0,0,0,0,18601.89096,12.05015758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,18601.89096,2.89968484,1,0,9.05015758
0,1,27.89734947,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,23.64072314,0,1,0,1,0,0,0,0,0,0,10821.20424,12.05132527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10821.20424,1.948674735,1,0,7.872529506
0,0,26,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,12.29694647,0,1,0,0,0,0,0,0,0,0,13458.52391,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13458.52391,1,1,0,20.86463098
0,1,31.18298433,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,22.63586386,0,1,0,0,0,0,0,0,0,0,13637.69637,12.45471205,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13637.69637,2,1,0,11.09240842
0,0,31.69509154,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17.32787949,0,1,0,0,0,0,0,0,0,0,15062.30359,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15062.30359,1.632787949,1,0,17.4688482
0,0,25.31059007,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13.22980331,0,1,1,0,0,0,0,0,0,0,10770.19669,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10770.19669,1,1,0,13.75763971
0,0,23.42967464,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13.57032536,0,1,0,0,0,0,0,0,0,0,10000,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10000,1,1,0,22.57032536
0,0,26.3734548,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,13.1867274,0,1,0,0,0,0,0,1,0,0,11280.0911,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11280.0911,1,1,0,11.60686406
0,0,33.98503605,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,17.01745794,0,1,0,0,0,0,0,0,0,0,16982.54206,12.99750601,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16982.54206,1.002493991,1,0,23.95760215
0,0,35.52285996,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,26.23412113,0,1,0,0,0,0,0,0,0,0,30334.45875,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,30334.45875,2.355630584,1,0,21.32218471
0,1,25.33867909,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.66933954,0,1,1,0,0,0,0,0,0,0,10669.33954,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10669.33954,1,1,0,14.63726501
0,0,48.36273507,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,20.72877489,0,1,0,0,0,0,0,1,0,0,31819.18326,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31819.18326,2.181918326,1,0,13.63726493
0,0,38.35130205,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,21.17691762,0,1,0,0,0,0,0,0,0,0,19410.27459,12.47051373,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19410.27459,2,1,0,9.352568648
0,0,28.1328118,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,22.671882,0,1,0,0,0,0,0,1,0,0,10796.8708,12.1328118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10796.8708,1.8671882,1,0,7.664059001
0,0,26.3371914,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,16.6628086,0,1,0,0,0,0,0,1,0,0,25319.83009,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25319.83009,1,1,0,10.6685957
0,0,32.3857659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18.34363078,0,1,0,0,0,0,0,0,0,0,16385.7659,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16385.7659,1,1,0,21.27715318
0,0,44.35482687,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,33.67096537,0,1,0,0,0,1,0,0,0,0,33290.34625,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33290.34625,1.65806925,1,0,23.01289612
0,0,25.41546873,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,12.7535938,0,1,0,0,0,0,0,0,0,0,15553.04703,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15553.04703,1,1,0,20.8767969
0,1,27.9094108,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,23.84146891,0,1,0,0,0,0,0,0,0,1,10430.29868,12.0226473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10430.29868,1.977352701,1,0,7.362356786
0,1,35.18013805,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,22.40441377,0,1,0,0,0,0,0,0,0,0,20371.31052,11.60110344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80205.79429,4.393379351,2.994482792,1.994482792,8.994482792
0,0,44.8251003,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19.47129514,0,1,0,0,0,0,0,0,0,0,34472.63039,11.11748997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,175660.8827,7.588785106,5.706275075,4.706275075,12.46995988
0,0,25.30242371,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,17.93951526,0,1,0,1,0,0,0,0,0,0,28911.27464,12.93951526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,28911.27464,1.181454226,1,0,10.18145423
0,0,35.66716176,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,25.24314438,0,1,0,0,0,0,0,0,0,0,26425.50266,12.51519652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,26425.50266,3.484803476,1,0,17.12157219
0,0,27.17572744,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13.64854511,0,1,0,1,0,0,0,0,0,0,25648.54511,12.27475752,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,63361.15412,5.351454885,3.175727443,2.175727443,15.80193985
0,0,27.06815673,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,13.86368653,0,1,0,0,0,0,0,1,0,0,25863.68653,12.31061442,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,61711.7366,5.13631347,3.068156735,2.068156735,15.51508463
0,0,40.72514312,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,26.40343483,0,1,0,0,0,0,0,0,0,0,30654.86601,11.90057247,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33403.43483,3.824570647,1.549713764,0.549713764,16.05257612
0,0,27.71781041,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,16.36931376,0,1,0,0,0,0,0,0,0,1,25651.50335,12.27525056,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,27463.37695,1.905936803,1.362374721,0.362374721,8.731688476
0,0,34.29233208,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,23.89918324,0,1,0,0,0,0,0,0,0,0,28427.40463,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28427.40463,1,1,0,23.68548093
0,0,39.06462398,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,30.41949863,0,1,0,0,0,0,0,0,0,1,36774.37329,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,36774.37329,2.354874658,1,0,21.96768801
0,0,28.20940686,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,16.23482622,0,1,0,0,0,0,0,0,0,1,26469.65245,12.67905931,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,26469.65245,1.320940686,1,0,9.358118627
0,0,37.36788501,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11.19766325,0,1,0,1,0,0,0,0,0,0,16395.32649,11.7632115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,16395.32649,2.236788501,1,0,7.526422999
0,0,33.50790381,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,9.492096185,0,1,0,1,0,0,0,0,0,0,19171.75878,11.4531084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19171.75878,1.773445801,1,0,10
0,0,38.41555986,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,19.56091125,0,1,0,1,0,0,0,0,0,0,27594.68731,11.96622394,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27594.68731,2.483111971,1,0,15.31423168
0,0,26.17937918,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,18.1965632,0,1,0,0,0,0,0,0,0,0,35896.8959,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,35896.8959,1,1,0,10.78625279
0,0,30.77449561,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18.96241593,0,1,0,1,0,0,0,0,0,0,58872.47804,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,58872.47804,1,1,0,13.84966374
0,1,28.7276731,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,22.3020961,0,1,0,0,0,0,0,0,0,1,12304.29814,12.12127885,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12304.29814,1.87872115,1,0,9.061740444
0,0,34.82657747,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,12.7158974,0,1,0,0,0,0,0,0,0,1,30298.90745,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,30298.90745,1.236164991,1,0,23.64575251
0,1,35.86357948,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,10.30993287,0,1,0,0,0,0,0,0,0,0,24450.33566,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24450.33566,1,1,0,19.07020139
0,1,27.34599387,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,16.43600409,0,1,0,0,0,0,0,0,0,0,29218.00204,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,29218.00204,1,1,0,11.95499489
0,0,28.46461674,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,17.49536565,0,1,0,0,0,0,0,0,0,1,14646.16739,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14646.16739,1.535383261,1,0,8.393850218
0,0,38.10236576,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,27.44620104,0,1,0,0,0,0,0,0,0,0,35170.6096,12.75853048,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,35170.6096,2.51706096,1,0,18.34383528
